"CNT","SCHOOLID","SHORTMATH","SHORTSCI","STDTEST","SCHLSIZE","PCGIRLS","SCHLTYPE","STRATIO","STIDSTD","GRADE","SEX","MATHINT","MATHUTIL","MATHCONF","MATHANX","COGLEARN","METACOG"
"RUS",106,1,1,4,725,0.221,3,23.016,2963,10,1,3,2.75,2.75,2.66666666666667,2.4,2.4
"RUS",106,1,1,4,725,0.221,3,23.016,2964,10,2,2.75,2.5,2,2.5,2.2,1
"RUS",106,1,1,4,725,0.221,3,23.016,2965,10,2,3.25,2.5,2,1.83333333333333,3,3
"RUS",106,1,1,4,725,0.221,3,23.016,2966,10,2,2.75,2.25,2.125,2.83333333333333,2.8,2.4
"RUS",106,1,1,4,725,0.221,3,23.016,2967,10,2,2,2,1.75,2.5,2.2,2
"RUS",106,1,1,4,725,0.221,3,23.016,2968,10,2,2.5,3,2.5,2.16666666666667,3,2.4
"RUS",108,1,1,1,1100,0.285,3,17.054,3000,10,1,3,1.25,1.375,2.33333333333333,2.4,2.4
"RUS",108,1,1,1,1100,0.285,3,17.054,3001,10,2,3,2.75,2.375,2.5,3,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3002,10,2,2.25,2,2.125,2.66666666666667,2.6,2.4
"RUS",108,1,1,1,1100,0.285,3,17.054,3003,10,1,3.25,2,2.375,2.16666666666667,2.8,2.8
"RUS",108,1,1,1,1100,0.285,3,17.054,3004,10,1,2,1.25,2.625,2.83333333333333,1.8,1.6
"RUS",108,1,1,1,1100,0.285,3,17.054,3005,10,2,2.5,2.25,2,2.83333333333333,2.8,2.2
"RUS",108,1,1,1,1100,0.285,3,17.054,3006,10,2,2,1,1.5,2.66666666666667,2.4,1.8
"RUS",108,1,1,1,1100,0.285,3,17.054,3007,10,2,3.75,2,1,4,2.2,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3008,10,2,2.25,2,2.125,2.33333333333333,2.2,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3010,10,1,2.5,2.5,2.875,1.83333333333333,3,1.8
"RUS",108,1,1,1,1100,0.285,3,17.054,3011,10,2,3,1.75,1.375,2.83333333333333,2,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3012,10,2,2.75,1.25,1.5,2.66666666666667,2,2.2
"RUS",108,1,1,1,1100,0.285,3,17.054,3013,10,2,2.25,1.25,2.25,2.33333333333333,2.4,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3014,10,1,3.25,1.75,2.25,2,3,2.2
"RUS",108,1,1,1,1100,0.285,3,17.054,3015,10,2,3,3,3,1.66666666666667,3,2.4
"RUS",108,1,1,1,1100,0.285,3,17.054,3016,10,1,2.25,1.5,2,2.83333333333333,1.6,1.4
"RUS",108,1,1,1,1100,0.285,3,17.054,3017,10,1,2.75,2.75,2.75,1.66666666666667,2.4,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3018,10,2,2.25,1,1.5,2.5,1.4,1
"RUS",108,1,1,1,1100,0.285,3,17.054,3019,10,2,2.5,2,2.375,1.5,1.6,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3020,10,2,2.5,2.25,1.25,2.66666666666667,1.8,1.6
"RUS",108,1,1,1,1100,0.285,3,17.054,3021,10,2,2,1.75,2,2.16666666666667,2,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3022,10,2,1,1.5,2,3.66666666666667,2.6,1.8
"RUS",108,1,1,1,1100,0.285,3,17.054,3023,10,2,2.75,2.5,2.125,2.83333333333333,2.8,2.2
"RUS",108,1,1,1,1100,0.285,3,17.054,3024,10,2,2.25,1,1.75,2.83333333333333,2.8,1.2
"RUS",108,1,1,1,1100,0.285,3,17.054,3025,10,2,2,1.5,1.625,2.66666666666667,2.33333333333333,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3026,10,2,3.25,2,1.875,2,2.4,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3027,10,2,3,2,2.375,2.33333333333333,2.2,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3028,10,1,3,2,2.125,2.33333333333333,3,1.8
"RUS",108,1,1,1,1100,0.285,3,17.054,3029,10,1,1.75,1.5,1.625,4,2,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3030,10,2,2.75,2,2,2.83333333333333,2.4,2
"RUS",108,1,1,1,1100,0.285,3,17.054,3031,10,2,2.75,1.75,2,2.5,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3032,10,2,3,3,1.875,3,2.8,2
"RUS",109,1,1,3,249,0.647,3,11.318,3033,10,1,2.5,2,2.375,2.66666666666667,2.6,2.2
"RUS",109,1,1,3,249,0.647,3,11.318,3034,10,1,3,2.25,2.125,1.83333333333333,2.8,2
"RUS",109,1,1,3,249,0.647,3,11.318,3035,10,1,2.5,2.5,1.875,2.5,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3036,10,2,2.25,1,2.125,2.66666666666667,1.8,2.4
"RUS",109,1,1,3,249,0.647,3,11.318,3037,10,1,2,1.75,2,2.66666666666667,2.6,2
"RUS",109,1,1,3,249,0.647,3,11.318,3038,10,2,2.75,1,1.25,2,2.6,2.2
"RUS",109,1,1,3,249,0.647,3,11.318,3039,10,2,3,1.75,1.625,2.66666666666667,2.4,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3040,10,2,3,1.75,2.375,2.83333333333333,2.8,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3041,10,1,2.25,1.5,2.125,2.66666666666667,2.2,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3042,10,1,2.5,1.25,2.5,2.33333333333333,2.6,2
"RUS",109,1,1,3,249,0.647,3,11.318,3043,10,1,3,1.75,1.75,3.66666666666667,3,2.6
"RUS",109,1,1,3,249,0.647,3,11.318,3044,10,1,2.25,2,2.25,2,2.6,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3045,9,1,2.5,2,2.25,2.66666666666667,2.4,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3046,10,1,2,2.25,1.75,3.16666666666667,2.2,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3047,10,1,4,3.75,1.75,2.33333333333333,2.4,2.4
"RUS",109,1,1,3,249,0.647,3,11.318,3048,9,1,1.75,2,2.125,2.83333333333333,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3049,9,1,1.5,2,1.5,3.5,2.6,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3050,10,1,3,2,2.5,2.66666666666667,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3051,10,1,4,4,1.75,3,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3052,10,2,1,1,1,3.5,1.6,2.2
"RUS",109,1,1,3,249,0.647,3,11.318,3053,10,1,2.75,1.75,2.5,1.66666666666667,2.8,2.2
"RUS",109,1,1,3,249,0.647,3,11.318,3054,10,2,1.25,1,1.25,3.83333333333333,1.2,1.4
"RUS",109,1,1,3,249,0.647,3,11.318,3055,10,1,2,1,1.375,3.66666666666667,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3056,10,1,3.25,4,2.125,2.16666666666667,2.8,2.4
"RUS",109,1,1,3,249,0.647,3,11.318,3057,10,1,2.75,2,2.125,2,2.4,2
"RUS",109,1,1,3,249,0.647,3,11.318,3058,10,2,1.5,1.25,1.125,3.66666666666667,2,2.4
"RUS",109,1,1,3,249,0.647,3,11.318,3059,9,1,2.25,2.25,2,3,2.8,2.4
"RUS",109,1,1,3,249,0.647,3,11.318,3060,9,1,2.25,2,1.75,2.83333333333333,2,1.6
"RUS",109,1,1,3,249,0.647,3,11.318,3061,10,2,2.75,2.25,1.25,2.66666666666667,2.8,2.6
"RUS",109,1,1,3,249,0.647,3,11.318,3062,10,2,3,1.75,1.875,3,2.8,1.8
"RUS",109,1,1,3,249,0.647,3,11.318,3063,9,1,2.25,2,2,2.5,2,2
"RUS",109,1,1,3,249,0.647,3,11.318,3064,10,2,1.75,1.25,2,3,1.8,2.6
"RUS",11,4,4,2,872,0.524,3,10.14,313,10,2,3.25,2.25,1.375,2.33333333333333,1.4,2.6
"RUS",11,4,4,2,872,0.524,3,10.14,314,10,1,3.5,2,2.125,3,2.6,3
"RUS",11,4,4,2,872,0.524,3,10.14,316,10,2,3,2.5,1.625,2,2,2.6
"RUS",11,4,4,2,872,0.524,3,10.14,317,9,1,3,2,2.625,2.66666666666667,2.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,318,10,2,2.75,2.5,1.75,2.83333333333333,2.4,2
"RUS",11,4,4,2,872,0.524,3,10.14,319,10,1,2.75,2,2.25,2.66666666666667,2.6,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,320,10,2,3.5,3.25,1.875,1.83333333333333,3.2,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,321,10,1,3.25,2.75,1.625,2.5,2.4,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,322,10,1,4,3,2.125,1.66666666666667,1.8,1.8
"RUS",11,4,4,2,872,0.524,3,10.14,323,10,1,2.75,2.5,1.875,2.5,2.6,2.6
"RUS",11,4,4,2,872,0.524,3,10.14,324,10,2,3.75,4,1.625,2,3.2,2.6
"RUS",11,4,4,2,872,0.524,3,10.14,325,10,1,3,3,2.375,2.16666666666667,2.8,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,326,10,2,2.5,1.25,2,4,2.2,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,327,10,2,2,1.5,1.75,2.83333333333333,2.4,2
"RUS",11,4,4,2,872,0.524,3,10.14,328,9,1,3,2,2.75,2.83333333333333,3,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,329,10,2,3.33333333333333,2.75,1.875,2,2.4,1.6
"RUS",11,4,4,2,872,0.524,3,10.14,330,10,2,2.75,2.25,1.75,2,2.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,331,10,1,4,3.25,3,1.5,3.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,332,10,2,2.5,2.25,1.25,2.83333333333333,2.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,333,9,1,3,2,2.75,2.33333333333333,2.8,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,334,10,1,3,1.25,2.5,2.33333333333333,2.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,335,10,2,3,3,2,2.66666666666667,3,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,336,9,1,2.25,3,2.5,2.66666666666667,2.4,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,337,10,2,3.5,2.25,2.75,2,2.6,2.6
"RUS",11,4,4,2,872,0.524,3,10.14,338,10,1,2.75,2.5,2.5,2.5,2.2,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,339,10,1,1.5,1,1.625,2.33333333333333,1.8,1.2
"RUS",11,4,4,2,872,0.524,3,10.14,340,10,1,3.75,3.25,3,1.83333333333333,2,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,341,10,1,3,2.75,1.625,1,2.8,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,342,10,1,2.5,2,2.5,2.16666666666667,2.4,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,343,10,2,3,2,2.125,2.33333333333333,2,2.4
"RUS",11,4,4,2,872,0.524,3,10.14,344,10,1,4,3.75,2.75,2.16666666666667,3.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,345,9,1,2.75,2.25,2.5,2.5,2.6,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,346,10,2,2,1.75,1.375,3.33333333333333,2,2.2
"RUS",11,4,4,2,872,0.524,3,10.14,347,10,2,4,3.25,1.375,3,2.2,2.8
"RUS",110,1,1,2,1087,0.457,3,16.853,3065,9,1,2.75,2.75,1.625,2.5,2.6,2
"RUS",110,1,1,2,1087,0.457,3,16.853,3066,9,2,1.75,1,1.625,2.16666666666667,2.2,1.8
"RUS",110,1,1,2,1087,0.457,3,16.853,3067,10,1,2.75,2.5,2.625,3.16666666666667,2.8,2.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3068,9,1,2.75,3,2.25,2.83333333333333,2.2,2.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3069,10,1,2.25,1.75,1.25,2.83333333333333,2.4,1
"RUS",110,1,1,2,1087,0.457,3,16.853,3070,9,2,1.75,1.5,1.5,2.83333333333333,2,1.8
"RUS",110,1,1,2,1087,0.457,3,16.853,3071,10,2,1,1,1,3,2.4,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3072,10,1,3.25,2,1.75,2.66666666666667,2.2,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3073,10,1,1.75,2.5,1.375,3.66666666666667,1.6,1
"RUS",110,1,1,2,1087,0.457,3,16.853,3074,10,1,2.5,1.5,2,1.83333333333333,2.6,1.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3075,10,2,3,2.25,1,3.83333333333333,2.8,1.8
"RUS",110,1,1,2,1087,0.457,3,16.853,3076,10,1,2,1,1.5,3.83333333333333,3.2,2.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3077,10,2,2.75,1.5,1.25,3,2.8,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3078,10,1,3,2,2.125,2.33333333333333,2.2,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3079,10,1,2.25,1,2.25,2.33333333333333,2.8,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3080,10,2,2.25,3.5,2,1.83333333333333,2,2
"RUS",110,1,1,2,1087,0.457,3,16.853,3081,9,2,3.5,4,2,2.66666666666667,3.4,2.8
"RUS",110,1,1,2,1087,0.457,3,16.853,3082,9,1,1,3,2.875,2.16666666666667,2.2,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3083,10,2,2.5,1.75,1.25,2.83333333333333,2.4,2.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3084,10,1,2.5,1.25,2,2.66666666666667,2.2,1
"RUS",110,1,1,2,1087,0.457,3,16.853,3085,10,1,2.75,2,2.125,3,2.2,2.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3086,9,1,2.75,3,2.125,2.16666666666667,3,2.4
"RUS",110,1,1,2,1087,0.457,3,16.853,3087,9,2,2,2.75,1.625,2.5,2.6,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3088,10,2,4,4,2.25,2.83333333333333,3.4,2.6
"RUS",110,1,1,2,1087,0.457,3,16.853,3089,10,1,2.25,3,2.125,2.66666666666667,2.6,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3090,10,1,3.25,2,1.375,2.5,2.4,1.6
"RUS",110,1,1,2,1087,0.457,3,16.853,3091,10,1,3.25,1.75,2,3.66666666666667,2.6,2
"RUS",110,1,1,2,1087,0.457,3,16.853,3092,9,1,3.25,2.25,2.875,2.16666666666667,3,2.6
"RUS",110,1,1,2,1087,0.457,3,16.853,3093,9,2,3.5,2,3,1.33333333333333,2.4,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3094,10,1,2.5,1.5,2.75,2.5,2,1.6
"RUS",110,1,1,2,1087,0.457,3,16.853,3095,10,2,1.75,1.25,1.75,3.16666666666667,1.6,2.2
"RUS",110,1,1,2,1087,0.457,3,16.853,3096,10,1,3,2.25,2.5,2,2.8,2.2
"RUS",112,1,1,1,123,0.585,3,7.455,3128,10,1,2.75,2,2.375,2.83333333333333,2.4,2.2
"RUS",112,1,1,1,123,0.585,3,7.455,3129,10,2,2.75,2.25,3,2.16666666666667,2.4,2
"RUS",112,1,1,1,123,0.585,3,7.455,3130,10,1,3,2.5,2.625,2.33333333333333,3,2.4
"RUS",112,1,1,1,123,0.585,3,7.455,3132,7,1,2.75,2.25,2.5,2.16666666666667,2.4,2.2
"RUS",112,1,1,1,123,0.585,3,7.455,3133,7,1,2.75,2.5,3,2.5,2.8,2
"RUS",112,1,1,1,123,0.585,3,7.455,3134,10,1,1.25,1,1.75,2.33333333333333,1,1
"RUS",112,1,1,1,123,0.585,3,7.455,3136,10,2,2.25,2,2,2.5,2.4,2
"RUS",112,1,1,1,123,0.585,3,7.455,3137,10,1,2.25,1.75,1.5,3,2.4,2
"RUS",112,1,1,1,123,0.585,3,7.455,3138,10,2,2,1.75,2.625,2.16666666666667,2,2
"RUS",112,1,1,1,123,0.585,3,7.455,3139,9,1,2.75,2,1.375,3,2.4,2.2
"RUS",112,1,1,1,123,0.585,3,7.455,3140,9,2,2.75,2,1.75,2.66666666666667,1.8,2
"RUS",112,1,1,1,123,0.585,3,7.455,3141,9,2,2.75,2.5,2.625,3,2.6,2.6
"RUS",112,1,1,1,123,0.585,3,7.455,3142,10,1,3,1.5,1.875,3.16666666666667,2.4,2
"RUS",112,1,1,1,123,0.585,3,7.455,3143,9,1,2.75,2,2.75,2.16666666666667,2.2,2
"RUS",113,1,1,3,1062,0.615,3,13.974,3144,9,1,2.5,1.75,2.25,2.16666666666667,2,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3145,10,1,2,1,1.75,2.66666666666667,1.6,1
"RUS",113,1,1,3,1062,0.615,3,13.974,3146,10,1,3,2.25,2,2.83333333333333,2.8,2.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3147,10,2,2.25,1.75,2.125,2,1.8,2.4
"RUS",113,1,1,3,1062,0.615,3,13.974,3148,10,1,3,2.75,2.625,2,3,2.4
"RUS",113,1,1,3,1062,0.615,3,13.974,3149,10,1,4,3.25,1.25,2.33333333333333,4,3.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3150,10,1,3.25,3,3.375,2.66666666666667,3,2.8
"RUS",113,1,1,3,1062,0.615,3,13.974,3151,9,2,2.75,3,2.375,2.16666666666667,2.8,2.4
"RUS",113,1,1,3,1062,0.615,3,13.974,3152,10,1,2.5,1.5,1.375,3.16666666666667,3,1.4
"RUS",113,1,1,3,1062,0.615,3,13.974,3153,9,1,1.75,1.25,2.6,1.83333333333333,2.4,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3154,10,1,2.75,2,2.375,1.5,2.2,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3155,9,1,2.5,2.25,2.375,2,2.6,1.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3156,9,1,2.75,2.75,2.5,1.83333333333333,2.8,2.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3157,10,2,2.25,2,2.375,2.33333333333333,2.4,1.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3158,10,2,1.5,2,1.375,3.16666666666667,1.6,1.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3159,9,1,2.75,2,1.75,2.83333333333333,2.6,2
"RUS",113,1,1,3,1062,0.615,3,13.974,3160,10,1,2.25,3,2.25,2.33333333333333,1.5,1.5
"RUS",113,1,1,3,1062,0.615,3,13.974,3161,10,1,2.5,2,2.375,2.83333333333333,2.2,2.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3162,10,1,3,3.5,2,3,3.2,2.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3163,9,1,3,2,2.75,1.83333333333333,2.8,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3164,10,1,3,2.5,2.625,2.16666666666667,2.6,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3165,9,2,3,2.5,2.375,2.66666666666667,3,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3166,10,2,2.5,2.5,2.125,2.83333333333333,2.8,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3167,10,2,2.25,2,1.625,3.66666666666667,2.2,2
"RUS",113,1,1,3,1062,0.615,3,13.974,3168,10,1,1,1,1.125,3.5,1.8,1.6
"RUS",113,1,1,3,1062,0.615,3,13.974,3169,10,1,2,1,1,4,1.6,2
"RUS",113,1,1,3,1062,0.615,3,13.974,3170,10,1,2,1.5,1.125,3.33333333333333,1.8,1
"RUS",113,1,1,3,1062,0.615,3,13.974,3171,10,2,3.25,3.25,2.875,4,3.4,4
"RUS",113,1,1,3,1062,0.615,3,13.974,3172,10,1,3,2.25,2.625,2,2.8,2.2
"RUS",113,1,1,3,1062,0.615,3,13.974,3173,10,2,2.5,1.5,1.875,2.16666666666667,2.6,2
"RUS",113,1,1,3,1062,0.615,3,13.974,3174,10,2,3,2.25,2.125,2.33333333333333,3.4,2.8
"RUS",113,1,1,3,1062,0.615,3,13.974,3175,10,2,2.5,2,2.375,2.33333333333333,2.6,2
"RUS",113,1,1,3,1062,0.615,3,13.974,3176,10,1,2,2,2.25,2.33333333333333,2.2,2
"RUS",114,2,2,2,781,0.502,3,11.657,3177,10,1,3.5,2.25,2.625,2.16666666666667,2.6,2.4
"RUS",114,2,2,2,781,0.502,3,11.657,3178,10,1,2.25,2.25,1.5,2.83333333333333,2,2.4
"RUS",114,2,2,2,781,0.502,3,11.657,3179,9,1,2.75,2.5,2.25,3,2.8,2.6
"RUS",114,2,2,2,781,0.502,3,11.657,3180,10,2,3,3.25,1.125,2.33333333333333,2,2
"RUS",114,2,2,2,781,0.502,3,11.657,3181,10,1,3.25,2.75,3.75,1.5,2.6,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3182,10,1,3.5,3.75,1.875,2.5,3.4,2.8
"RUS",114,2,2,2,781,0.502,3,11.657,3183,10,2,2.25,2.5,2,2.33333333333333,1.4,1.6
"RUS",114,2,2,2,781,0.502,3,11.657,3184,10,1,2.75,3,2.375,2.83333333333333,3.4,1.8
"RUS",114,2,2,2,781,0.502,3,11.657,3185,10,2,2.5,1.5,1,3.83333333333333,1,1
"RUS",114,2,2,2,781,0.502,3,11.657,3186,9,2,2.25,2.25,1.71428571428571,2.66666666666667,2.2,2
"RUS",114,2,2,2,781,0.502,3,11.657,3187,9,1,1.5,1,2.25,3.83333333333333,2.2,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3188,10,2,2,1.75,2,3.83333333333333,2.4,2.4
"RUS",114,2,2,2,781,0.502,3,11.657,3189,10,1,2.75,2,2.625,1.83333333333333,2.4,2.6
"RUS",114,2,2,2,781,0.502,3,11.657,3190,10,2,3.5,4,1.5,2.83333333333333,2.8,1.6
"RUS",114,2,2,2,781,0.502,3,11.657,3191,10,1,3.25,2,1.75,2.16666666666667,2.4,2.4
"RUS",114,2,2,2,781,0.502,3,11.657,3192,10,1,2.5,1,1.875,3,2.8,1.2
"RUS",114,2,2,2,781,0.502,3,11.657,3193,10,2,3,2.75,2.25,2.16666666666667,3,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3194,10,1,1.5,1.25,1.125,3.66666666666667,1.4,1.2
"RUS",114,2,2,2,781,0.502,3,11.657,3195,10,1,2.75,2.5,1.625,2.83333333333333,2.4,2.4
"RUS",114,2,2,2,781,0.502,3,11.657,3196,9,1,2.25,2,2.25,2.5,2.6,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3197,10,2,4,3,1,3.66666666666667,1.6,2.8
"RUS",114,2,2,2,781,0.502,3,11.657,3198,9,2,2.75,2.25,1.5,2.5,2.4,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3199,10,2,3,2,1.25,3,2.2,2
"RUS",114,2,2,2,781,0.502,3,11.657,3200,10,1,2,1.5,1.5,3.16666666666667,2.4,2
"RUS",114,2,2,2,781,0.502,3,11.657,3201,10,1,2.25,1.25,2.125,2.5,2.6,1.4
"RUS",114,2,2,2,781,0.502,3,11.657,3202,10,2,4,4,1.375,1.66666666666667,4,4
"RUS",114,2,2,2,781,0.502,3,11.657,3203,10,1,2.25,1,1.75,3,2.2,1.4
"RUS",114,2,2,2,781,0.502,3,11.657,3204,10,1,2.75,2,1,2.66666666666667,2,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3205,10,1,2.75,2,1.75,2.5,3,2.8
"RUS",114,2,2,2,781,0.502,3,11.657,3206,10,2,3,2.75,2.5,2.16666666666667,2.6,2.2
"RUS",114,2,2,2,781,0.502,3,11.657,3207,10,2,3.75,3.75,2,1.5,1.4,1.2
"RUS",114,2,2,2,781,0.502,3,11.657,3208,10,1,2,1.75,1.5,3,2.4,1.4
"RUS",116,1,2,5,210,0.343,3,12.353,3242,10,1,1.75,1.5,1.85714285714286,2.33333333333333,2,2
"RUS",116,1,2,5,210,0.343,3,12.353,3243,10,2,2.75,2.5,2,2,2.2,2
"RUS",116,1,2,5,210,0.343,3,12.353,3244,10,1,2.5,2,3.625,2,2.2,2
"RUS",116,1,2,5,210,0.343,3,12.353,3245,10,2,3,2.25,2.75,2,3,2.6
"RUS",116,1,2,5,210,0.343,3,12.353,3246,10,2,2,2,2.125,2.66666666666667,2.2,2
"RUS",116,1,2,5,210,0.343,3,12.353,3248,10,2,1,1,1,1,1.4,1
"RUS",116,1,2,5,210,0.343,3,12.353,3249,10,1,2,1,1.75,3.16666666666667,2.6,1.6
"RUS",116,1,2,5,210,0.343,3,12.353,3251,10,2,2,2,2,2.33333333333333,2,2
"RUS",116,1,2,5,210,0.343,3,12.353,3252,10,2,1,1.75,1.125,3.83333333333333,1.6,2.2
"RUS",116,1,2,5,210,0.343,3,12.353,3253,10,2,2,2,2,2.16666666666667,2,2
"RUS",116,1,2,5,210,0.343,3,12.353,3254,10,1,1,1.5,2.5,1.5,3,1.4
"RUS",116,1,2,5,210,0.343,3,12.353,3255,10,2,2,1,1.5,2.5,1.4,1
"RUS",117,1,1,5,528,0.39,3,6.947,3256,9,1,4,3.25,2.125,1.83333333333333,1.75,2
"RUS",117,1,1,5,528,0.39,3,6.947,3257,10,1,2,2,2.125,3.16666666666667,2.6,2.2
"RUS",117,1,1,5,528,0.39,3,6.947,3258,10,2,2.5,1.5,2.125,3,2.75,2
"RUS",117,1,1,5,528,0.39,3,6.947,3259,10,1,2.25,1.75,2.5,2.83333333333333,2.8,2
"RUS",117,1,1,5,528,0.39,3,6.947,3260,10,1,2.25,1.75,2,3.16666666666667,2.2,1.8
"RUS",117,1,1,5,528,0.39,3,6.947,3261,10,1,4,3.25,3.25,1.33333333333333,3,2.2
"RUS",117,1,1,5,528,0.39,3,6.947,3262,10,2,2.5,1.25,1.25,2.66666666666667,2,2
"RUS",117,1,1,5,528,0.39,3,6.947,3263,10,2,2.5,2,1.875,3,2.4,2
"RUS",117,1,1,5,528,0.39,3,6.947,3264,8,1,2.75,2.5,2.75,3.33333333333333,2.6,2.8
"RUS",117,1,1,5,528,0.39,3,6.947,3265,10,1,2,2,2.25,2.5,2.2,2
"RUS",117,1,1,5,528,0.39,3,6.947,3266,10,2,3.25,3,2.875,2.83333333333333,3,2.8
"RUS",117,1,1,5,528,0.39,3,6.947,3267,10,2,2.25,2,2.625,2.66666666666667,2,2
"RUS",117,1,1,5,528,0.39,3,6.947,3268,10,2,3.5,2.5,2.125,2.66666666666667,2,2.4
"RUS",117,1,1,5,528,0.39,3,6.947,3269,10,1,2.25,2,2.5,2.83333333333333,2.6,2
"RUS",117,1,1,5,528,0.39,3,6.947,3270,10,1,4,3.25,2.625,1.5,4,3
"RUS",117,1,1,5,528,0.39,3,6.947,3271,10,1,2.5,2.75,2.375,2.33333333333333,2.6,2.2
"RUS",117,1,1,5,528,0.39,3,6.947,3272,10,2,3.25,2.75,1.83333333333333,2.5,2.6,2
"RUS",117,1,1,5,528,0.39,3,6.947,3273,10,1,2.5,2.25,2.75,2.5,2.6,2.2
"RUS",117,1,1,5,528,0.39,3,6.947,3274,8,2,1,1,1,3,1,1.6
"RUS",117,1,1,5,528,0.39,3,6.947,3275,10,2,2.25,1.75,1.875,1.83333333333333,1.2,1.2
"RUS",117,1,1,5,528,0.39,3,6.947,3276,10,1,4,3.5,2.125,3,3.2,1.8
"RUS",117,1,1,5,528,0.39,3,6.947,3277,10,2,3,2,2.125,2.5,2.2,2.2
